Default Name,13.3,26,16,20,[445.],Linear,HeadPose,42
Default Name,13.3,51,49,15,[441.],Trigonometric,HeadPose,-25 
Default Name,13.3,57,56,7,[441.],Linear,HeadPose,-45
Default Name,13.3,26,22,13,[447.],Trigonometric,HeadPose,-14 
Default Name,13.3,35,25,24,[447.],Linear,HeadPose,-11
Default Name,13.3,41,30,28,[434.],Trigonometric,HeadPose,32 
Default Name,13.3,44,18,40,[434.],Linear,HeadPose,3
Default Name,13.3,45,25,37,[433.],Trigonometric,HeadPose,32 
Default Name,13.3,40,29,27,[433.],Linear,HeadPose,10 
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
Default Name,13.3,45,35,28,[494.],Trigonometric,HeadPose,-8 
Default Name,13.3,52,20,48,[494.],Linear,HeadPose,-9
Default Name,13.3,44,35,26,[473.],Trigonometric,HeadPose,2 
Default Name,13.3,41,6,41,[473.],Linear,HeadPose,-13
Default Name,13.3,74,68,28,[481.],Trigonometric,HeadPose,-38 
Default Name,13.3,20,13,15,[481.],Linear,HeadPose,17
Default Name,13.3,64,43,48,[468.],Trigonometric,HeadPose,-16 
Default Name,13.3,50,43,24,[468.],Linear,HeadPose,-13
Default Name,13.3,219,178,128,[469.],Trigonometric,HeadPose,-45 
Default Name,13.3,254,153,203,[469.],Linear,HeadPose,-28
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
Default Name,13.3,51,49,13,[470.],Trigonometric,HeadPose,-48 
Default Name,13.3,11,5,10,[470.],Linear,HeadPose,29
Default Name,13.3,46,28,36,[518.],Trigonometric,HeadPose,7 
Default Name,13.3,68,68,6,[518.],Linear,HeadPose,12
Default Name,13.3,77,55,54,[480.],Trigonometric,HeadPose,-39 
Default Name,13.3,52,36,37,[480.],Linear,HeadPose,-20
Default Name,13.3,85,82,21,[400.],Trigonometric,HeadPose,-15 
Default Name,13.3,19,4,18,[400.],Linear,HeadPose,5
Default Name,13.3,60,57,21,[383.],Trigonometric,HeadPose,-13 
Default Name,13.3,87,87,1,[383.],Linear,HeadPose,-9
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
Default Name,13.3,18,17,4,[477.],Trigonometric,FullFace,58 
Default Name,13.3,46,46,6,[477.],Linear,FullFace,2
Default Name,13.3,33,33,4,[483.],Trigonometric,FullFace,20 
Default Name,13.3,11,9,6,[483.],Linear,FullFace,-7
Default Name,13.3,19,12,14,[467.],Trigonometric,FullFace,17 
Default Name,13.3,13,13,2,[467.],Linear,FullFace,-10
Default Name,13.3,20,14,14,[475.],Trigonometric,FullFace,36 
Default Name,13.3,13,11,6,[475.],Linear,FullFace,-7
Default Name,13.3,32,3,32,[469.],Trigonometric,FullFace,22 
Default Name,13.3,55,40,38,[469.],Linear,FullFace,1
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
Default Name,13.3,35,17,30,[530.],Trigonometric,FullFace,18 
Default Name,13.3,48,39,27,[530.],Linear,FullFace,-25
Default Name,13.3,13,3,13,[517.],Trigonometric,FullFace,27
Default Name,13.3,32,28,16,[517.],Linear,FullFace,-16
Default Name,13.3,2,0,2,[516.],Trigonometric,FullFace,25
Default Name,13.3,23,23,3,[516.],Linear,FullFace,6
Default Name,13.3,34,17,29,[517.],Trigonometric,FullFace,-3 
Default Name,13.3,34,12,32,[517.],Linear,FullFace,4
Default Name,13.3,28,12,25,[505.],Trigonometric,FullFace,23 
Default Name,13.3,52,49,19,[505.],Linear,FullFace,-16
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
Default Name,13.3,240,222,89,[486.],Trigonometric,HeadPose,-45
Default Name,13.3,205,194,67,[486.],Linear,HeadPose,-34
Default Name,13.3,98,98,4,[483.],Trigonometric,HeadPose,-52
Default Name,13.3,16,15,2,[483.],Linear,HeadPose,49
Default Name,13.3,29,28,7,[489.],Trigonometric,HeadPose,7
Default Name,13.3,60,60,0,[489.],Linear,HeadPose,39
Default Name,13.3,34,30,15,[466.],Trigonometric,HeadPose,66
Default Name,13.3,98,80,56,[466.],Linear,HeadPose,15
Default Name,13.3,85,55,65,[484.],Trigonometric,HeadPose,1
Default Name,13.3,33,26,20,[484.],Linear,HeadPose,-24
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
barbi,14.0,124,120,29,[627.],Trigonometric,FullFace,-69 
barbi,14.0,97,91,32,[627.],Linear,FullFace,-49 
barbi,14.0,3,2,1,[630.],Trigonometric,FullFace,52 
barbi,14.0,23,2,23,[630.],Linear,FullFace,-15 
barbi,14.0,94,70,62,[624.],Trigonometric,FullFace,-8 
barbi,14.0,48,48,3,[624.],Linear,FullFace,-24 
barbi,14.0,112,86,70,[623.],Trigonometric,FullFace,-26 
barbi,14.0,69,69,1,[623.],Linear,FullFace,-17 
barbi,14.0,53,31,43,[629.],Trigonometric,FullFace,13 
barbi,14.0,32,32,3,[629.],Linear,FullFace,-19 
barbi,14.0,28,7,27,[628.],Trigonometric,FullFace,25 
barbi,14.0,26,5,26,[628.],Linear,FullFace,-12 
barbi,14.0,101,88,48,[620.],Trigonometric,FullFace,-28 
barbi,14.0,73,71,15,[620.],Linear,FullFace,-49 
barbi,14.0,55,22,50,[630.],Trigonometric,FullFace,22 
barbi,14.0,19,8,17,[630.],Linear,FullFace,-4 
barbi,14.0,87,64,59,[624.],Trigonometric,FullFace,-16 
barbi,14.0,51,51,2,[624.],Linear,FullFace,-47 
barbi,14.0,65,19,62,[631.],Trigonometric,FullFace,22 
barbi,14.0,12,7,9,[631.],Linear,FullFace,6 
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
barbi,14.0,44,6,43,[676.],Trigonometric,FullFace,41 
barbi,14.0,23,14,19,[676.],Linear,FullFace,-3 
barbi,14.0,27,2,27,[679.],Trigonometric,FullFace,44 
barbi,14.0,46,44,13,[679.],Linear,FullFace,-13 
barbi,14.0,92,6,91,[670.],Trigonometric,FullFace,25 
barbi,14.0,58,58,9,[670.],Linear,FullFace,-17 
barbi,14.0,112,87,70,[675.],Trigonometric,FullFace,-11 
barbi,14.0,53,53,9,[675.],Linear,FullFace,5 
barbi,14.0,63,42,46,[672.],Trigonometric,FullFace,4 
barbi,14.0,28,10,26,[672.],Linear,FullFace,-20 
barbi,14.0,39,39,0,[676.],Trigonometric,FullFace,3 
barbi,14.0,35,9,33,[676.],Linear,FullFace,-21 
barbi,14.0,69,32,61,[682.],Trigonometric,FullFace,11 
barbi,14.0,31,29,12,[682.],Linear,FullFace,-23 
barbi,14.0,85,40,75,[687.],Trigonometric,FullFace,9 
barbi,14.0,14,13,1,[687.],Linear,FullFace,7 
barbi,14.0,104,24,101,[680.],Trigonometric,FullFace,20 
barbi,14.0,41,37,18,[680.],Linear,FullFace,-3 
barbi,14.0,50,40,29,[686.],Trigonometric,FullFace,5 
barbi,14.0,62,16,60,[686.],Linear,FullFace,-23 
barbi,14.0,38,38,2,[683.],Trigonometric,FullFace,15 
barbi,14.0,23,3,22,[683.],Linear,FullFace,-17 
barbi,14.0,36,27,23,[685.],Trigonometric,FullFace,16 
barbi,14.0,41,7,40,[685.],Linear,FullFace,-22 
barbi,14.0,64,63,11,[687.],Trigonometric,FullFace,-4 
barbi,14.0,32,23,22,[687.],Linear,FullFace,-11 
barbi,14.0,48,18,44,[674.],Trigonometric,FullFace,24 
barbi,14.0,42,20,37,[674.],Linear,FullFace,-22 
barbi,14.0,74,47,56,[675.],Trigonometric,FullFace,17 
barbi,14.0,44,16,41,[675.],Linear,FullFace,-14 
barbi,14.0,79,12,78,[682.],Trigonometric,FullFace,23 
barbi,14.0,42,42,3,[682.],Linear,FullFace,-26 
barbi,14.0,54,50,20,[675.],Trigonometric,FullFace,3 
barbi,14.0,83,10,82,[675.],Linear,FullFace,-18 
barbi,14.0,55,54,10,[681.],Trigonometric,FullFace,-25 
barbi,14.0,63,12,61,[681.],Linear,FullFace,-22 
barbi,14.0,102,31,97,[697.],Trigonometric,FullFace,19 
barbi,14.0,35,32,14,[697.],Linear,FullFace,-3 
barbi,14.0,38,31,22,[693.],Trigonometric,FullFace,24 
barbi,14.0,28,26,10,[693.],Linear,FullFace,-9 
barbi,14.0,81,72,36,[684.],Trigonometric,FullFace,-11 
barbi,14.0,41,40,10,[684.],Linear,FullFace,-8 
barbi,14.0,85,48,70,[686.],Trigonometric,FullFace,31 
barbi,14.0,44,7,44,[686.],Linear,FullFace,19 
barbi,14.0,104,38,97,[684.],Trigonometric,FullFace,12 
barbi,14.0,30,16,25,[684.],Linear,FullFace,16 
barbi,14.0,49,48,8,[680.],Trigonometric,FullFace,2 
barbi,14.0,115,15,114,[680.],Linear,FullFace,-19 
barbi,14.0,63,59,20,[672.],Trigonometric,FullFace,-13 
barbi,14.0,75,16,74,[672.],Linear,FullFace,-18 
barbi,14.0,44,15,41,[682.],Trigonometric,FullFace,14 
barbi,14.0,51,46,23,[682.],Linear,FullFace,-23 
barbi,14.0,91,66,63,[667.],Trigonometric,FullFace,5 
barbi,14.0,36,16,33,[667.],Linear,FullFace,-2 
barbi,14.0,127,69,106,[660.],Trigonometric,FullFace,7 
barbi,14.0,38,29,24,[660.],Linear,FullFace,21 
barbi,14.0,86,83,24,[675.],Trigonometric,FullFace,-28 
barbi,14.0,68,42,53,[675.],Linear,FullFace,-13 
barbi,14.0,74,56,49,[678.],Trigonometric,FullFace,7 
barbi,14.0,55,13,53,[678.],Linear,FullFace,-12 
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
Default Name,14.0,65,63,15,[546.],Trigonometric,FullFace,-49 
Default Name,14.0,66,63,19,[546.],Linear,FullFace,-21 
Default Name,14.0,45,38,24,[545.],Trigonometric,FullFace,5 
Default Name,14.0,74,71,21,[545.],Linear,FullFace,-11 
Default Name,14.0,45,45,2,[541.],Trigonometric,FullFace,17 
Default Name,14.0,35,34,7,[541.],Linear,FullFace,-17 
Default Name,14.0,10,9,5,[541.],Trigonometric,FullFace,36 
Default Name,14.0,27,27,2,[541.],Linear,FullFace,-17 
Default Name,14.0,30,28,10,[544.],Trigonometric,FullFace,42 
Default Name,14.0,15,4,14,[544.],Linear,FullFace,-3 
Default Name,14.0,47,45,12,[542.],Trigonometric,FullFace,4 
Default Name,14.0,43,37,21,[542.],Linear,FullFace,-33 
Default Name,14.0,54,46,30,[541.],Trigonometric,FullFace,66 
Default Name,14.0,33,16,29,[541.],Linear,FullFace,30 
Default Name,14.0,77,72,27,[534.],Trigonometric,FullFace,2 
Default Name,14.0,36,12,33,[534.],Linear,FullFace,-21 
Default Name,14.0,56,56,4,[544.],Trigonometric,FullFace,-22 
Default Name,14.0,30,30,0,[544.],Linear,FullFace,-16 
Default Name,14.0,36,36,3,[537.],Trigonometric,FullFace,32 
Default Name,14.0,32,32,1,[537.],Linear,FullFace,-7 
Default Name,14.0,67,64,18,[537.],Trigonometric,FullFace,11 
Default Name,14.0,30,17,25,[537.],Linear,FullFace,-21 
Default Name,14.0,71,69,17,[531.],Trigonometric,FullFace,-9 
Default Name,14.0,36,23,28,[531.],Linear,FullFace,-31 
Default Name,14.0,104,101,22,[536.],Trigonometric,FullFace,-2 
Default Name,14.0,34,13,32,[536.],Linear,FullFace,7 
Default Name,14.0,75,32,68,[427.],Trigonometric,FullFace,9 
Default Name,14.0,81,17,79,[427.],Linear,FullFace,7 
Default Name,14.0,20,16,12,[444.],Trigonometric,FullFace,43 
Default Name,14.0,31,24,19,[444.],Linear,FullFace,3 
Default Name,14.0,70,54,44,[430.],Trigonometric,FullFace,5 
Default Name,14.0,42,25,33,[430.],Linear,FullFace,-35 
Default Name,14.0,69,66,20,[438.],Trigonometric,FullFace,35 
Default Name,14.0,11,5,10,[438.],Linear,FullFace,14 
Default Name,14.0,49,25,42,[444.],Trigonometric,FullFace,37 
Default Name,14.0,45,20,40,[444.],Linear,FullFace,-20 
Default Name,14.0,65,60,24,[435.],Trigonometric,FullFace,11 
Default Name,14.0,13,3,12,[435.],Linear,FullFace,19 
Default Name,14.0,31,30,9,[436.],Trigonometric,FullFace,11 
Default Name,14.0,36,34,9,[436.],Linear,FullFace,-21 
Default Name,14.0,16,14,7,[433.],Trigonometric,FullFace,12 
Default Name,14.0,29,24,16,[433.],Linear,FullFace,1 
Default Name,14.0,27,18,20,[437.],Trigonometric,FullFace,52 
Default Name,14.0,37,35,12,[437.],Linear,FullFace,-19 
Default Name,14.0,39,37,12,[441.],Trigonometric,FullFace,30 
Default Name,14.0,20,4,20,[441.],Linear,FullFace,-5 
Default Name,14.0,100,100,3,[445.],Trigonometric,FullFace,-83 
Default Name,14.0,56,56,0,[445.],Linear,FullFace,-16 
Default Name,14.0,43,29,31,[433.],Trigonometric,FullFace,27 
Default Name,14.0,48,43,21,[433.],Linear,FullFace,-29 
Default Name,14.0,30,10,28,[440.],Trigonometric,FullFace,21 
Default Name,14.0,37,10,35,[440.],Linear,FullFace,12 
Default Name,14.0,70,47,52,[437.],Trigonometric,FullFace,11 
Default Name,14.0,50,21,45,[437.],Linear,FullFace,-30 
Default Name,14.0,55,48,27,[437.],Trigonometric,FullFace,34 
Default Name,14.0,27,20,18,[437.],Linear,FullFace,-17 
Default Name,14.0,33,33,1,[439.],Trigonometric,FullFace,6 
Default Name,14.0,28,28,0,[439.],Linear,FullFace,-14 
Default Name,14.0,46,43,15,[437.],Trigonometric,FullFace,15 
Default Name,14.0,40,40,4,[437.],Linear,FullFace,-13 
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
person,screen_size,err_mm,err_mm_x,err_mm_y,dist_screen_mm, convert_pixel_method, model_method,net_improve
